@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189465481,63252,1900,Udp,216,216,8,0,0
1474189465481,2008,2008,Udp,56,56,8,0,0
1474189465481,2007,2007,Udp,56,56,8,0,0
1474189465484,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189465484,1900,1900,Udp,482,482,8,0,0
1474189465484,1900,1900,Udp,511,511,8,0,0
1474189465484,17500,17500,Udp,175,175,8,0,0
1474189465485,17500,17500,Udp,175,175,8,0,0
1474189465485,17500,17500,Udp,175,175,8,0,0
1474189465485,17500,17500,Udp,175,175,8,0,0
1474189465583,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189465583,2008,2008,Udp,56,56,8,0,0
1474189465584,2007,2007,Udp,56,56,8,0,0
1474189465687,51537,1900,Udp,216,216,8,0,0
1474189465687,137,137,Udp,92,92,8,0,0
1474189465687,52470,5355,Udp,64,64,8,0,0
1474189465687,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189465687,52470,5355,Udp,84,84,8,0,0
1474189465687,2008,2008,Udp,56,56,8,0,0
1474189465687,2007,2007,Udp,56,56,8,0,0
1474189465993,137,137,Udp,92,92,8,0,0
1474189465993,51320,5355,Udp,64,64,8,0,0
1474189465993,51320,5355,Udp,84,84,8,0,0
1474189465993,0.0.0.0,0.0.0.0,Arp,42,42,6,0,0
1474189465993,2008,2008,Udp,56,56,8,0,0
1474189465993,2007,2007,Udp,56,56,8,0,0
1474189465996,58191,1900,Udp,216,216,8,0,0
1474189465996,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189465996,58790,10505,Udp,139,139,8,0,0
1474189466300,2008,2008,Udp,56,56,8,0,0
1474189466300,2007,2007,Udp,56,56,8,0,0
1474189466417,51155,443,Tcp,395,395,5,0,0
1474189466418,51155,443,Tcp,100,100,5,0,0
1474189466607,54208,1900,Udp,216,216,8,0,0
1474189466608,2008,2008,Udp,56,56,8,0,0
1474189466609,443,51155,Tcp,60,60,5,0,0
1474189466609,443,51155,Tcp,60,60,5,0,0
